COSING Ref No;INCI name;Function
34482;HYDROXYCAPRIC ACID;SKIN CONDITIONING
76694;HYDROXYCAPROYL PHYTOSPHINGOSINE;HAIR CONDITIONING, SKIN CONDITIONING
34484;HYDROXYCAPRYLIC ACID;SKIN CONDITIONING
34485;HYDROXYCAPRYLOYL PHYTOSPHINGOSINE;HAIR CONDITIONING, SKIN CONDITIONING
76820;HYDROXYCETETH-60;CLEANSING, SURFACTANT - CLEANSING
34487;HYDROXYCETYL HYDROXYETHYL DIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING
56791;HYDROXYCETYL HYDROXYETHYLSTEARAMIDE;SKIN CONDITIONING
34488;HYDROXYCETYL ISOSTEARATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SURFACTANT - EMULSIFYING
34489;HYDROXYCETYL PHOSPHATE;LIGHT STABILIZER, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
34490;HYDROXYCINNAMIC ACID;SKIN CONDITIONING
91426;HYDROXYCINNAMOYL DIPEPTIDE-27 AMIDE;SKIN CONDITIONING, SKIN PROTECTING
34491;HYDROXYCITRONELLAL;PERFUMING
40274;HYDROXYCITRONELLAL DIMETHYL ACETAL;PERFUMING
40276;HYDROXYCITRONELLAL METHYL ANTHRANILATE;PERFUMING
40275;HYDROXYCITRONELLAL-INDOLE SCHIFF BASE;PERFUMING
40277;HYDROXYCITRONELLOL;PERFUMING
89720;HYDROXYCITRYL PALMITATE;ANTI-SEBORRHEIC, ASTRINGENT, DEODORANT, SKIN CONDITIONING
83792;HYDROXYCORTISONE SUCCINATE;SKIN CONDITIONING
87326;HYDROXYCYCLOHEXYL ETHYLTRISILOXANE SAPUCAINHATE;SKIN CONDITIONING - EMOLLIENT
40278;HYDROXYCYCLOHEXYL METHYL KETONE;PERFUMING
56792;HYDROXYCYCLOHEXYL PHENYL KETONE;BINDING
93500;HYDROXYDAIDZEIN;ANTIOXIDANT, SKIN CONDITIONING, SKIN PROTECTING
56793;HYDROXYDECYL MALTITOL;SURFACTANT - CLEANSING
56794;HYDROXYDECYL UBIQUINONE;ANTIOXIDANT
86397;HYDROXYDECYL UBIQUINONE LINOLEATE;ANTIOXIDANT, SKIN CONDITIONING
86442;HYDROXYDECYL UBIQUINOYL DIPALMITOYL GLYCERATE;SKIN CONDITIONING
56795;HYDROXYDICHLORODIPHENYL ETHER;ANTIMICROBIAL
97466;HYDROXYDODECYL DIMETHOXYBENZAMIDE;BLEACHING, SKIN PROTECTING
94309;HYDROXYDODECYL HYDROXYETHYL ETHYLENEDIAMINE/METHYL ACRYLATE DENDRIMER;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
85541;HYDROXYECTOIN;BUFFERING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
90628;HYDROXYETHOXY AMINOPYRAZOLOPYRIDINE HCL;HAIR DYEING
97067;HYDROXYETHOXY BENZOYL ISOPROPANOL;REDUCING
89060;HYDROXYETHOXYETHYL UREA;HAIR CONDITIONING, SKIN CONDITIONING, SKIN PROTECTING
97675;HYDROXYETHOXYPHENOL;SKIN CONDITIONING
91920;HYDROXYETHOXYPHENYL BUTANONE;PRESERVATIVE, SKIN CONDITIONING
56796;HYDROXYETHYL ACETOMONIUM PG-DIMETHICONE;SURFACTANT - CLEANSING
96145;HYDROXYETHYL ACRYLAMIDE;BINDING
87031;HYDROXYETHYL ACRYLATE/IPDI/PPG-15 GLYCERYL ETHER COPOLYMER;BINDING
56797;HYDROXYETHYL ACRYLATE/METHOXYETHYL ACRYLATE COPOLYMER;FILM FORMING
97246;HYDROXYETHYL ACRYLATE/METHOXYETHYL ACRYLATE/ETHYLHEXYL ACRYLATE COPOLYMER;FILM FORMING, SKIN CONDITIONING, SKIN PROTECTING
56798;HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER;EMULSION STABILISING, VISCOSITY CONTROLLING
34492;HYDROXYETHYL BEHENAMIDOPROPYL DIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING
34493;HYDROXYETHYL CARBOXYMETHYL COCAMIDOPROPYLAMINE;CLEANSING, HAIR CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING
56799;HYDROXYETHYL CETEARAMIDOPROPYLDIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
34494;HYDROXYETHYL CETYLDIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING, SURFACTANT - CLEANSING
34495;HYDROXYETHYL CETYLDIMONIUM PHOSPHATE;ANTISTATIC, HAIR CONDITIONING, SURFACTANT - CLEANSING
34496;HYDROXYETHYL CHITOSAN;FILM FORMING, VISCOSITY CONTROLLING
85632;HYDROXYETHYL CYCLODEXTRIN;SKIN CONDITIONING
95600;HYDROXYETHYL DIETHYLENETRIAMINE DIOLEAMIDE/PALMITAMIDE;HAIR CONDITIONING
98784;HYDROXYETHYL DIMETHICONE;NOT REPORTED
98708;HYDROXYETHYL DIMETHICONE LAURATE;SURFACTANT - EMULSIFYING
98588;HYDROXYETHYL DIMETHYLAMMONIUM LACTATE;SURFACTANT - EMULSIFYING
34497;HYDROXYETHYL DIPHENYL IMIDAZOLINE;ANTISTATIC, HAIR CONDITIONING
56800;HYDROXYETHYL ERUCAMIDOPROPYL DIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING
76832;HYDROXYETHYL ETHYLCELLULOSE;BINDING, EMULSION STABILISING, FILM FORMING, SURFACTANT - EMULSIFYING, VISCOSITY CONTROLLING
83037;HYDROXYETHYL ETHYLENE DIPALMITAMIDE;SKIN CONDITIONING
90781;HYDROXYETHYL FURANHYDROXYNAPHTHOQUINONE;ANTIMICROBIAL, ANTIOXIDANT
56801;HYDROXYETHYL GLYCERYL OLEATE/STEARATE;SURFACTANT - CLEANSING
34499;HYDROXYETHYL HYDROXYPROPYL C12-15 ALKOXYPROPYLAMINE OXIDE;CLEANSING, HAIR CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING
86134;HYDROXYETHYL IMIDAZOLIDINONE;HUMECTANT
56802;HYDROXYETHYL ISOBUTYL PIPERIDINE CARBOXYLATE;ANTIMICROBIAL
85032;HYDROXYETHYL ISOSTEARYLOXY ISOPROPANOLAMINE;EMULSION STABILISING, SKIN CONDITIONING
34500;HYDROXYETHYL LAURDIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING
94529;HYDROXYETHYL METHYLTHIOPROPENAMIDE;SKIN PROTECTING
84384;HYDROXYETHYL METHYLTOLYLAMINE;FILM FORMING, NAIL CONDITIONING
56803;HYDROXYETHYL OLEYL DIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING
34501;HYDROXYETHYL PALMITYL OXYHYDROXYPROPYL PALMITAMIDE;HUMECTANT, SKIN CONDITIONING - EMOLLIENT
56804;HYDROXYETHYL PANTOTHENAMIDE MEA;HAIR CONDITIONING, SKIN CONDITIONING
34502;HYDROXYETHYL PEI-1000;SURFACTANT - CLEANSING
34503;HYDROXYETHYL PEI-1500;SURFACTANT - CLEANSING
40281;HYDROXYETHYL PHENOXYACETATE;PERFUMING
34504;HYDROXYETHYL SORBITOL;HUMECTANT, SKIN CONDITIONING
34505;HYDROXYETHYL STEARAMIDE-MIPA;ANTISTATIC, OPACIFYING, VISCOSITY CONTROLLING
34506;HYDROXYETHYL TALLOWDIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING
56805;HYDROXYETHYL UREA;HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING
34507;HYDROXYETHYL-2,6-DINITRO-P-ANISIDINE;HAIR DYEING
34508;HYDROXYETHYL-2-NITRO-P-TOLUIDINE;HAIR DYEING
34509;HYDROXYETHYL-3,4-METHYLENEDIOXYANILINE HCL;HAIR DYEING
34513;HYDROXYETHYL-P-PHENYLENEDIAMINE SULFATE;HAIR DYEING
56807;HYDROXYETHYL/METHOXYETHYL ACRYLATE COPOLYMER;FILM FORMING
56806;HYDROXYETHYL/METHOXYETHYL ACRYLATE/ BUTYL ACRYLATE COPOLYMER;FILM FORMING
85037;HYDROXYETHYL/METHOXYETHYL ACRYLATE/BUTYL ACRYLATE COPOLYMER;FILM FORMING
34510;HYDROXYETHYLAMINOMETHYL-P-AMINOPHENOL;HAIR DYEING
41534;HYDROXYETHYLAMINOMETHYL-P-AMINOPHENOL HCL;HAIR DYEING
34511;HYDROXYETHYLBUTYLAMINE LAURETH SULFATE;CLEANSING, SURFACTANT - CLEANSING
76845;HYDROXYETHYLCELLULOSE;BINDING, EMULSION STABILISING, FILM FORMING, LIGHT STABILIZER, VISCOSITY CONTROLLING
90202;HYDROXYETHYLCELLULOSE/PHOSPHORYLCHOLINE GLYCOL ACRYLATE COPOLYMER;FILM FORMING, HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING
56811;HYDROXYETHYLDIETHONIUM POLYISOBUTENYL TRIETHYLAMINOSUCCINATE;SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
56812;HYDROXYETHYLPIPERAZINE ETHANE SULFONIC ACID;BUFFERING
94628;HYDROXYGENISTEIN;ANTIOXIDANT
41531;HYDROXYISOHEXYL 3-CYCLOHEXENE CARBOXALDEHYDE;FRAGRANCE, PERFUMING
56813;HYDROXYISOLEUCINE;HUMECTANT, SKIN CONDITIONING
93075;HYDROXYISOPROPYL METHACRYLATE;SOLVENT
76848;HYDROXYLAMINE HCL;ANTIOXIDANT
34515;HYDROXYLAMINE SULFATE;ANTIOXIDANT
93986;HYDROXYLATED 2-OCTANOL;HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
98589;HYDROXYLATED DOCOSAHEXAENOIC ACID;SKIN PROTECTING
56814;HYDROXYLATED FULLERENES;ANTIMICROBIAL, SKIN CONDITIONING
56815;HYDROXYLATED JOJOBA OIL;HAIR CONDITIONING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
34516;HYDROXYLATED LANOLIN;ANTISTATIC, BINDING, FILM FORMING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SURFACTANT - EMULSIFYING
34517;HYDROXYLATED LECITHIN;SKIN CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
56816;HYDROXYLATED METHYL SOYATE TRIMETHYLOLPROPANE ETHER;HAIR CONDITIONING
34518;HYDROXYLATED MILK GLYCERIDES;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
34519;HYDROXYLAURIC ACID;SKIN CONDITIONING
76854;HYDROXYLAUROYL PHYTOSPHINGOSINE;HAIR CONDITIONING, SKIN CONDITIONING
56817;HYDROXYLAURYL/HYDROXYMYRISTYL BETAINE;SURFACTANT - CLEANSING, VISCOSITY CONTROLLING
34521;HYDROXYMETHOXYBENZYL PELARGONAMIDE;FRAGRANCE
97314;HYDROXYMETHOXYDIHYDRODAIDZEIN METHYL ETHER;SKIN CONDITIONING
97478;HYDROXYMETHOXYIODOBENZYL GLYCOLAMIDE CAPRATE;HAIR CONDITIONING
97477;HYDROXYMETHOXYIODOBENZYL GLYCOLAMIDE PELARGONATE;ANTIOXIDANT, SKIN CONDITIONING, SKIN PROTECTING
89962;HYDROXYMETHOXYPHENYL DECANONE;SKIN CONDITIONING
88815;HYDROXYMETHOXYPHENYL PROPYLMETHYLMETHOXYBENZOFURAN ;SKIN CONDITIONING
34522;HYDROXYMETHYL DIOXOAZABICYCLOOCTANE;ANTIMICROBIAL
96575;HYDROXYMETHYL PREGNACALCIFEROL;HUMECTANT, SKIN CONDITIONING, SKIN PROTECTING
40283;HYDROXYMETHYLHEPTYL METHYL KETONE;PERFUMING
40284;HYDROXYMETHYLHEXYL ETHYL KETONE;PERFUMING
40286;HYDROXYNONANONE;PERFUMING
34523;HYDROXYOCTACOSANYL HYDROXYSTEARATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
97667;HYDROXYOCTANONE;HAIR CONDITIONING
56819;HYDROXYPALMITOYL SPHINGANINE;HAIR CONDITIONING, SKIN CONDITIONING
87189;HYDROXYPHENOXY PROPIONIC ACID;SKIN CONDITIONING
82604;HYDROXYPHENYL DIHYDROXYBENZAMIDE;ANTIOXIDANT, SKIN PROTECTING
86174;HYDROXYPHENYL DIHYDROXYISOINDOLINONE;ANTIOXIDANT
86142;HYDROXYPHENYL DIMETHOXYISOINDOLINONE;ANTIOXIDANT
34524;HYDROXYPHENYL GLYCINAMIDE;ANTI-SEBUM, HAIR CONDITIONING
86173;HYDROXYPHENYL HYDROXYMETHOXYISOINDOLINONE;ANTIOXIDANT
98013;HYDROXYPHENYL PIPERAZINYLMETHYL QUINAZOLINONE;ANTI-SEBUM
85245;HYDROXYPHENYL PROPAMIDOBENZOIC ACID;SKIN CONDITIONING
96387;HYDROXYPHENYL PROPIONAMIDE;ANTIOXIDANT, ASTRINGENT, BLEACHING, SKIN CONDITIONING, SKIN PROTECTING
95607;HYDROXYPHENYL THIAZINANE CARBOXYLIC ACID;SKIN CONDITIONING, SKIN PROTECTING
83238;HYDROXYPINACOLONE RETINOATE;SKIN CONDITIONING
34525;HYDROXYPROLINE;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING, SURFACTANT - CLEANSING
56820;HYDROXYPROLINE PALMITAMIDE;SKIN CONDITIONING
88888;HYDROXYPROPYL ARGININE CETEARYL ETHER ;SURFACTANT - CLEANSING
56821;HYDROXYPROPYL ARGININE LAURYL/MYRISTYL ETHER HCL;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING, SURFACTANT - CLEANSING
34526;HYDROXYPROPYL BIS(N-HYDROXYETHYL-P-PHENYLENEDIAMINE) HCL;HAIR DYEING
85220;HYDROXYPROPYL BIS-HYDROXYETHYLDIMONIUM CHLORIDE;HUMECTANT, SKIN CONDITIONING
34527;HYDROXYPROPYL BISCETEARYLDIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING
56823;HYDROXYPROPYL BISISOSTEARAMIDE MEA;SKIN CONDITIONING - EMOLLIENT
76861;HYDROXYPROPYL BISISOSTEARAMIDOPROPYLDIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING
56824;HYDROXYPROPYL BISLAURAMIDE MEA;SKIN CONDITIONING - EMOLLIENT
34529;HYDROXYPROPYL BISOLEYLDIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING
56825;HYDROXYPROPYL BISPALMITAMIDE MEA;SKIN CONDITIONING - EMOLLIENT
83543;HYDROXYPROPYL BISSTEARAMIDE MEA;ANTI-SEBORRHEIC, HAIR CONDITIONING, SKIN CONDITIONING
34530;HYDROXYPROPYL BISSTEARYLDIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING
34531;HYDROXYPROPYL BISTRIMONIUM DIIODIDE;ANTIMICROBIAL
34532;HYDROXYPROPYL CHITOSAN;FILM FORMING
34534;HYDROXYPROPYL CYCLODEXTRIN;FRAGRANCE, SKIN CONDITIONING
56826;HYDROXYPROPYL DIMETHICONE BEHENATE;SKIN CONDITIONING
82635;HYDROXYPROPYL DIMETHICONE ISOSTEARATE ;SKIN CONDITIONING - EMOLLIENT
82634;HYDROXYPROPYL DIMETHICONE STEARATE;SKIN CONDITIONING - EMOLLIENT
86414;HYDROXYPROPYL DIMETHICONE/POLYSORBATE 20 CROSSPOLYMER;HAIR FIXING
56827;HYDROXYPROPYL DIMETHICONYLPROPYL ACRYLATES COPOLYMER;FILM FORMING, SURFACTANT - CLEANSING, VISCOSITY CONTROLLING
56828;HYDROXYPROPYL ETHYLENEDIAMINE CARBOMER;VISCOSITY CONTROLLING
76868;HYDROXYPROPYL GUAR;ANTISTATIC, BINDING, EMULSION STABILISING, FILM FORMING, SURFACTANT - CLEANSING, VISCOSITY CONTROLLING
76869;HYDROXYPROPYL GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING
90876;HYDROXYPROPYL HYDROLYZED STARCH HYDROXYPROPYLTRIMONIUM CHLORIDE;ANTISTATIC, FILM FORMING, HAIR CONDITIONING
56829;HYDROXYPROPYL METHACRYLATE;FILM FORMING
98128;HYDROXYPROPYL METHACRYLATE PEG-13/PPG-2 ETHER;NOT REPORTED
34537;HYDROXYPROPYL METHYLCELLULOSE;ANTISTATIC, BINDING, EMULSION STABILISING, FILM FORMING, SURFACTANT - CLEANSING, VISCOSITY CONTROLLING
56830;HYDROXYPROPYL METHYLCELLULOSE ACETATE/SUCCINATE;FILM FORMING
83116;HYDROXYPROPYL METHYLCELLULOSE PHTHALATE;ORAL CARE
56831;HYDROXYPROPYL METHYLCELLULOSE STEAROXY ETHER;VISCOSITY CONTROLLING
56832;HYDROXYPROPYL OXIDIZED STARCH;FILM FORMING
82337;HYDROXYPROPYL OXIDIZED STARCH PG-TRIMONIUM CHLORIDE;FILM FORMING, HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING
85248;HYDROXYPROPYL PHENYLHYDRAZINOYL T-BUTYLCARBAMATE;ANTISTATIC, UV ABSORBER
56833;HYDROXYPROPYL STARCH;VISCOSITY CONTROLLING
76871;HYDROXYPROPYL STARCH PHOSPHATE;BULKING, VISCOSITY CONTROLLING
56834;HYDROXYPROPYL STREPTOCOCCUS ZOOEPIDEMICUS FERMENT FILTRATE;SKIN CONDITIONING
56835;HYDROXYPROPYL TETRAHYDROPYRANTRIOL;SKIN CONDITIONING
56836;HYDROXYPROPYL TRIMONIUM CORN/WHEAT/SOY AMINO ACIDS;HUMECTANT, SKIN CONDITIONING
85051;HYDROXYPROPYL XANTHAN GUM;EMULSION STABILISING, FILM FORMING, VISCOSITY CONTROLLING
96872;HYDROXYPROPYL-P-PHENYLENEDIAMINE;HAIR DYEING
94208;HYDROXYPROPYL-P-PHENYLENEDIAMINE HCL;HAIR DYEING
95589;HYDROXYPROPYLAMMONIUM GLUCONATE;HAIR CONDITIONING, HUMECTANT
34539;HYDROXYPROPYLCELLULOSE;BINDING, EMULSION STABILISING, FILM FORMING, SURFACTANT - EMULSIFYING, VISCOSITY CONTROLLING
89472;HYDROXYPROPYLCELLULOSE STEARYL CARBAMATE;VISCOSITY CONTROLLING
87529;HYDROXYPROPYLCOCOATE PEG-8 DIMETHICONE;SKIN CONDITIONING - EMOLLIENT, SURFACTANT - CLEANSING
56837;HYDROXYPROPYLDIMETHICONE;HAIR CONDITIONING, SKIN CONDITIONING
92800;HYDROXYPROPYLENE CARBONATE;SOLVENT
95588;HYDROXYPROPYLGLUCONAMIDE;HAIR CONDITIONING, HUMECTANT
93988;HYDROXYPROPYLTRIMONIUM ASCORBATE;ANTIOXIDANT, HAIR CONDITIONING, HUMECTANT, SKIN CONDITIONING
85129;HYDROXYPROPYLTRIMONIUM CORN/WHEAT/SOY AMINO ACIDS;HUMECTANT, SKIN CONDITIONING
76874;HYDROXYPROPYLTRIMONIUM GELATIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
34542;HYDROXYPROPYLTRIMONIUM HONEY;ANTISTATIC, HAIR CONDITIONING
56838;HYDROXYPROPYLTRIMONIUM HYALURONATE;FILM FORMING
76876;HYDROXYPROPYLTRIMONIUM HYDROLYZED CASEIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
76877;HYDROXYPROPYLTRIMONIUM HYDROLYZED COLLAGEN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
56839;HYDROXYPROPYLTRIMONIUM HYDROLYZED CONCHIOLIN PROTEIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
56840;HYDROXYPROPYLTRIMONIUM HYDROLYZED CORN STARCH;ANTISTATIC, FILM FORMING, HAIR CONDITIONING
56841;HYDROXYPROPYLTRIMONIUM HYDROLYZED JOJOBA PROTEIN;ANTISTATIC, HAIR CONDITIONING
76878;HYDROXYPROPYLTRIMONIUM HYDROLYZED KERATIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
56842;HYDROXYPROPYLTRIMONIUM HYDROLYZED MILK PROTEIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
56843;HYDROXYPROPYLTRIMONIUM HYDROLYZED OAT PROTEIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
34546;HYDROXYPROPYLTRIMONIUM HYDROLYZED RICE BRAN PROTEIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
56844;HYDROXYPROPYLTRIMONIUM HYDROLYZED RICE PROTEIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
90541;HYDROXYPROPYLTRIMONIUM HYDROLYZED RICE PROTEIN/SILOXYSILICATE;HAIR CONDITIONING
76880;HYDROXYPROPYLTRIMONIUM HYDROLYZED SILK;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
76881;HYDROXYPROPYLTRIMONIUM HYDROLYZED SOY PROTEIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
76882;HYDROXYPROPYLTRIMONIUM HYDROLYZED VEGETABLE PROTEIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
76883;HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEAT PROTEIN;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
56845;HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEAT PROTEIN/SILOXYSILICATE;ANTISTATIC, HAIR CONDITIONING
56846;HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEAT STARCH;ANTISTATIC, HAIR CONDITIONING
56847;HYDROXYPROPYLTRIMONIUM HYDROLYZED WHEY;ANTISTATIC, HAIR CONDITIONING, SKIN CONDITIONING
90770;HYDROXYPROPYLTRIMONIUM INULIN;EMULSION STABILISING, HAIR CONDITIONING
96827;HYDROXYPROPYLTRIMONIUM LEMON FRUIT EXTRACT;HAIR CONDITIONING, SKIN CONDITIONING
87165;HYDROXYPROPYLTRIMONIUM LEMON PROTEIN;HUMECTANT
56848;HYDROXYPROPYLTRIMONIUM MALTODEXTRIN CROSSPOLYMER;SURFACTANT - CLEANSING
93045;HYDROXYPROPYLTRIMONIUM OXIDIZED POTATO STARCH;HUMECTANT, SKIN CONDITIONING
90095;HYDROXYPROPYLTRIMONIUM WASABIA JAPONICA EXTRACT;HAIR CONDITIONING, SKIN CONDITIONING, SKIN PROTECTING
88451;HYDROXYPROPYLTRISILOXYL IPDI/PEG-14 COPOLYMER ;BINDING, CLEANSING, SKIN CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING
88452;HYDROXYPROPYLTRISILOXYL IPDI/PEG-23 COPOLYMER ;BINDING, CLEANSING, SKIN CONDITIONING
34551;HYDROXYPYRIDINONE;HAIR DYEING, SURFACTANT - FOAM BOOSTING
86561;HYDROXYRESVERATROL;BLEACHING, SKIN CONDITIONING, SKIN PROTECTING
95776;HYDROXYSATTABACIN;SKIN CONDITIONING
34552;HYDROXYSTEARAMIDE MEA;ANTISTATIC, VISCOSITY CONTROLLING
76886;HYDROXYSTEARAMIDOPROPYL TRIMONIUM CHLORIDE;ANTISTATIC, HAIR CONDITIONING
76887;HYDROXYSTEARAMIDOPROPYL TRIMONIUM METHOSULFATE;ANTISTATIC, HAIR CONDITIONING
34555;HYDROXYSTEARIC ACID;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
98712;HYDROXYSTEARIC ACID/ADIPIC ACID/GLYCERIN CROSSPOLYMER;EMULSION STABILISING, SKIN CONDITIONING - EMOLLIENT, SKIN CONDITIONING - OCCLUSIVE, SURFACTANT - EMULSIFYING
83024;HYDROXYSTEARIC/LINOLENIC/LINOLEIC POLYGLYCERIDES;BINDING, EMULSION STABILISING, SKIN CONDITIONING - EMOLLIENT, VISCOSITY CONTROLLING
56850;HYDROXYSTEARIC/LINOLENIC/OLEIC POLYGLYCERIDES;BINDING, EMULSION STABILISING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
88885;HYDROXYSTEARYL ALCOHOL ;
56852;HYDROXYSTEARYL CETYL ETHER;OPACIFYING
88886;HYDROXYSTEARYL GLUCOSIDE ;
34556;HYDROXYSTEARYL METHYLGLUCAMINE;ANTISTATIC
56851;HYDROXYSTEROID OXIDOREDUCTASE;SKIN CONDITIONING
86392;HYDROXYSUCCINIMIDYL C10-40 ISOALKYL ACIDATE;CLEANSING, HAIR CONDITIONING, HAIR WAVING OR STRAIGHTENING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
86309;HYDROXYSUCCINIMIDYL C21-22 ISOALKYL ACIDATE;CLEANSING, HAIR CONDITIONING, HAIR FIXING, HAIR WAVING OR STRAIGHTENING, HUMECTANT
86760;HYDROXYSULTAINES;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - FOAM BOOSTING
82883;HYDROXYTRYPTOPHAN;SKIN CONDITIONING
90395;HYDROXYTYROSOL;BLEACHING, SKIN CONDITIONING
56853;HYDROXYUNDECANOIC ACID;SKIN CONDITIONING
89641;HYGROPHILA RINGENS SEED;HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SKIN PROTECTING
97028;HYLOCEREUS COSTARICENSIS EXOCARP EXTRACT;SKIN CONDITIONING
84708;HYLOCEREUS COSTARICENSIS FRUIT EXTRACT;SKIN CONDITIONING
84709;HYLOCEREUS COSTARICENSIS FRUIT JUICE;SKIN CONDITIONING
96215;HYLOCEREUS COSTARICENSIS PEEL EXTRACT;SKIN CONDITIONING
85573;HYLOCEREUS UNDATUS EXTRACT;SKIN CONDITIONING
82481;HYLOCEREUS UNDATUS FRUIT EXTRACT;SKIN CONDITIONING, SKIN PROTECTING
85574;HYLOCEREUS UNDATUS FRUIT JUICE;FLAVOURING, SKIN CONDITIONING
90590;HYLOTELEPHIUM CAUTICOLUM CALLUS EXTRACT;HUMECTANT, SKIN CONDITIONING
56854;HYMENAEA COURBARIL BARK EXTRACT;SKIN CONDITIONING
82581;HYMENAEA COURBARIL EXTRACT;SKIN PROTECTING
56855;HYMENAEA COURBARIL POD EXTRACT;SKIN CONDITIONING
83979;HYMENAEA COURBARIL SAP EXTRACT;SKIN CONDITIONING
83980;HYMENAEA COURBARIL SEED EXTRACT;SKIN PROTECTING
97226;HYMENAEA COURBARIL SEEDCOAT POWDER;ABRASIVE, ABSORBENT, EXFOLIATING
56856;HYPERICUM ERECTUM EXTRACT;SKIN CONDITIONING
83477;HYPERICUM ERECTUM FLOWER/LEAF/STEM EXTRACT;SKIN CONDITIONING
88217;HYPERICUM PERFORATUM CALLUS CULTURE EXTRACT;ANTIOXIDANT, HAIR CONDITIONING, HUMECTANT, SKIN PROTECTING
34557;HYPERICUM PERFORATUM EXTRACT;ANTIMICROBIAL, ASTRINGENT, FRAGRANCE, SKIN CONDITIONING, SKIN PROTECTING, SOOTHING, TONIC
82811;HYPERICUM PERFORATUM FLOWER EXTRACT;SKIN CONDITIONING
82720;HYPERICUM PERFORATUM FLOWER/LEAF EXTRACT;SKIN CONDITIONING
83453;HYPERICUM PERFORATUM FLOWER/LEAF/STEM EXTRACT;SKIN CONDITIONING
82719;HYPERICUM PERFORATUM FLOWER/TWIG EXTRACT;ANTIMICROBIAL, ANTIPERSPIRANT, SKIN CONDITIONING
87143;HYPERICUM PERFORATUM LEAF EXTRACT;SKIN CONDITIONING
34558;HYPERICUM PERFORATUM OIL;SKIN CONDITIONING - EMOLLIENT
94431;HYPERICUM PERFORATUM PHYTOPLACENTA CULTURE EXTRACT;ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, HUMECTANT
34559;HYPNEA MUSCIFORMIS EXTRACT;SKIN PROTECTING
