COSING Ref No;INCI name;Function
98471;TETRAPEPTIDE-75;NOT REPORTED
98752;TETRAPEPTIDE-76;HAIR CONDITIONING
98755;TETRAPEPTIDE-77;SKIN CONDITIONING - EMOLLIENT
82400;TETRAPEPTIDE-8;SKIN CONDITIONING
82736;TETRAPEPTIDE-9;SKIN CONDITIONING
89418;TETRAPHENYL DIMETHYL DISILOXANE;SKIN CONDITIONING
96471;TETRAPLEURA TETRAPTERA FRUIT EXTRACT;FRAGRANCE
38566;TETRAPOTASSIUM ETIDRONATE;CHELATING
80751;TETRAPOTASSIUM PYROPHOSPHATE;BUFFERING, CHELATING, ORAL CARE
93573;TETRASELMIS CHUI EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
60176;TETRASELMIS SUECICA EXTRACT;SKIN CONDITIONING
98661;TETRASELMIS SUECICA/GOLD CHLORIDE HCL LYSATE EXTRACT;SKIN CONDITIONING - MISCELLANEOUS
80752;TETRASODIUM DICARBOXYETHYL STEARYL SULFOSUCCINAMATE;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING, SURFACTANT - HYDROTROPE
60280;TETRASODIUM DICARBOXYMETHYL ASPARTATE;CHELATING
60282;TETRASODIUM DISUCCINOYL CYSTINE;HAIR CONDITIONING
38569;TETRASODIUM EDTA;CHELATING
38570;TETRASODIUM ETIDRONATE;CHELATING, EMULSION STABILISING, VISCOSITY CONTROLLING
84400;TETRASODIUM GLUTAMATE DIACETATE;CHELATING
97468;TETRASODIUM HYDROXY IMINODISUCCINATE;CHELATING
60284;TETRASODIUM IMINODISUCCINATE;CHELATING
38571;TETRASODIUM PYROPHOSPHATE;ANTICAKING, BUFFERING, CHELATING, ORAL CARE
91797;TETRASODIUM TETRACARBOXYMETHYL NARINGENINCHALCONE;SKIN CONDITIONING
60285;TEUCRIUM CANADENSE FLOWER/LEAF/STEM EXTRACT;SKIN CONDITIONING
38572;TEUCRIUM SCORODONIA EXTRACT;SKIN CONDITIONING
91395;TEUCRIUM VISCIDUM LEAF/STEM EXTRACT;SKIN PROTECTING
85419;TEUPOLIOSIDE;ANTIOXIDANT, BLEACHING, CHELATING, SKIN PROTECTING
93902;THALASSIOSIRA AESTIVALIS/GRAVIDA/NITZSCHIOIDES/NORDENSKIOELDII/ROTULA EXTRACT;ANTIOXIDANT, SKIN CONDITIONING
93572;THALASSIOSIRA ECCENTRICA EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
86689;THALASSIOSIRA PSEUDONANA EXTRACT;SKIN PROTECTING
83046;THALASSIOSIRA PSEUDONANA FERMENT FILTRATE;BLEACHING, SKIN CONDITIONING
97516;THALASSOSPIRA XIAMENENSIS LYSATE EXTRACT;SKIN CONDITIONING
95847;THALICTRUM OCCIDENTALE FLOWER EXTRACT;FRAGRANCE
93387;THAMNOLIA VERMICULARIS LEAF EXTRACT;SKIN CONDITIONING
38573;THAUMATOCOCCUS DANIELLI FRUIT EXTRACT;SKIN CONDITIONING
60286;THEANINE;HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
60287;THELYPTERIS INTERRUPTA LEAF EXTRACT;HUMECTANT, SKIN CONDITIONING
38574;THENOYL METHIONATE;ANTISTATIC, HAIR CONDITIONING
90140;THEOBROMA CACAO CALLUS POWDER;ANTIOXIDANT, BLEACHING, LIGHT STABILIZER, SKIN CONDITIONING, SKIN PROTECTING
38576;THEOBROMA CACAO EXTRACT;SKIN CONDITIONING
93056;THEOBROMA CACAO FLOWER EXTRACT;SKIN CONDITIONING
89905;THEOBROMA CACAO FRUIT EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
60288;THEOBROMA CACAO FRUIT POWDER;SKIN CONDITIONING
60289;THEOBROMA CACAO HUSK;ABRASIVE
83604;THEOBROMA CACAO HUSK EXTRACT;ANTIOXIDANT
60290;THEOBROMA CACAO LEAF CELL EXTRACT;FRAGRANCE, SKIN PROTECTING
60291;THEOBROMA CACAO SEED BUTTER;FRAGRANCE, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SKIN PROTECTING
83858;THEOBROMA CACAO SEED EXTRACT;ANTIOXIDANT
60292;THEOBROMA CACAO SEED POWDER;ABRASIVE
88186;THEOBROMA CACAO SEED WATER;HUMECTANT
83954;THEOBROMA CACAO SHELL EXTRACT;SKIN CONDITIONING
60293;THEOBROMA CACAO SHELL POWDER;ABRASIVE, SKIN CONDITIONING
60294;THEOBROMA GRANDIFLORUM FRUIT EXTRACT;SKIN CONDITIONING
85939;THEOBROMA GRANDIFLORUM FRUIT JUICE;ANTIOXIDANT, FRAGRANCE, HUMECTANT, PERFUMING
85938;THEOBROMA GRANDIFLORUM FRUIT JUICE POWDER;SKIN CONDITIONING
60295;THEOBROMA GRANDIFLORUM SEED BUTTER;SKIN CONDITIONING
91817;THEOBROMA GRANDIFLORUM SEED BUTTER EXTRACT;SKIN CONDITIONING
90316;THEOBROMA GRANDIFLORUM SEED BUTTER GLYCERIDES;EMULSION STABILISING, HAIR CONDITIONING, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
85944;THEOBROMA GRANDIFLORUM SEED BUTTER GLYCERYL ESTERS;EMULSION STABILISING, HAIR WAVING OR STRAIGHTENING, HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING, VISCOSITY CONTROLLING
85852;THEOBROMA GRANDIFLORUM SEED BUTTER PEG-8 ESTERS;SKIN CONDITIONING - EMOLLIENT, SURFACTANT - EMULSIFYING
85646;THEOBROMA GRANDIFLORUM SEED BUTTER POLYGLYCERYL-6 ESTERS;SKIN CONDITIONING - EMOLLIENT, SURFACTANT - EMULSIFYING
83345;THEOBROMA GRANDIFLORUM SEED POWDER;ABRASIVE
80760;THEOBROMINE;FRAGRANCE, SKIN CONDITIONING
38578;THEOPHYLLINE;SKIN CONDITIONING, TONIC
60296;THERMUS THERMOPHILLUS FERMENT;SKIN CONDITIONING
92195;THERMUS THERMOPHILUS PUTATIVE ESTERASE;SKIN CONDITIONING
96660;THESPESIA POPULNEOIDES BARK EXTRACT;SKIN PROTECTING
38579;THIABENDAZOLE;ANTIMICROBIAL
89841;THIAMINE BIS-LAURYLSULFATE ;PRESERVATIVE
60297;THIAMINE DIPHOSPHATE;SKIN CONDITIONING
38580;THIAMINE HCL;FRAGRANCE, SKIN CONDITIONING
38581;THIAMINE NITRATE;SKIN CONDITIONING
83217;THIAMINE/YEAST POLYPEPTIDE;SKIN CONDITIONING
60298;THIANTHOL;ANTIMICROBIAL, SKIN CONDITIONING
83038;THIAZOLYLALANINE;SKIN CONDITIONING
38582;THIMEROSAL;PRESERVATIVE
89232;THIOACETANILIDE;ANTIOXIDANT, BLEACHING
94203;THIOBACILLUS BAREGENSIS EXOPOLYSACCHARIDES;SKIN PROTECTING
86139;THIOCTAMIDOETHYL DIMETHYLAMINE MALEATE;ANTIMICROBIAL, ANTIOXIDANT, BLEACHING, SKIN CONDITIONING
60299;THIOCTIC ACID;ANTIOXIDANT
94363;THIOCTOYL DIPEPTIDE-36 AMIDE PEG-2 ETHYLAMINE;ANTIOXIDANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
93984;THIOCTOYL GLYCINAMIDE;SKIN CONDITIONING
90396;THIOCTOYL PENTAPEPTIDE-4;ANTIOXIDANT, BLEACHING, HAIR CONDITIONING, SKIN PROTECTING
92951;THIOCTOYL TETRAPEPTIDE-3;ANTIOXIDANT
90397;THIOCTOYL TRIPEPTIDE-1;ANTIOXIDANT, HAIR CONDITIONING, SKIN PROTECTING
89509;THIOCTOYL TRIPEPTIDE-35;ANTIOXIDANT, BLEACHING, HAIR CONDITIONING, SKIN PROTECTING
38583;THIODIGLYCOL;ANTIOXIDANT
80767;THIODIGLYCOLAMIDE;ANTIOXIDANT, HAIR CONDITIONING
80768;THIODIGLYCOLIC ACID;ANTIOXIDANT, REDUCING
60300;THIODIPROPIONIC ACID;SKIN CONDITIONING
38586;THIOGLYCERIN;DEPILATORY, HAIR WAVING OR STRAIGHTENING, KERATOLYTIC, REDUCING
38587;THIOGLYCOLIC ACID;ANTIOXIDANT, DEPILATORY, HAIR WAVING OR STRAIGHTENING, REDUCING
86798;THIOHISTIDINE;ANTIOXIDANT, BLEACHING, CHELATING
80771;THIOLACTIC ACID;ANTIOXIDANT, DEPILATORY, FRAGRANCE, HAIR WAVING OR STRAIGHTENING, REDUCING
38589;THIOLANEDIOL;SOLVENT
80773;THIOMORPHOLINONE;ANTIOXIDANT, SKIN CONDITIONING
38591;THIOSALICYLIC ACID;ANTIOXIDANT, KERATOLYTIC, REDUCING
38592;THIOTAURINE;ANTIOXIDANT
88079;THIOUREA;ANTIMICROBIAL, HUMECTANT
38593;THIOXANTHINE;ANTIOXIDANT, HAIR CONDITIONING
97347;THIOXANTHONE;NOT REPORTED
84655;THIRAM;ANTIMICROBIAL
85234;THORIUM DIOXIDE;BINDING, SKIN CONDITIONING
96548;THRAUSTOCHYTRIUM SP. ATCC 26185 OIL;ANTIOXIDANT, HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
83500;THREITOL;HUMECTANT
88976;THREONINAMIDO ORNITHINE ;SKIN CONDITIONING
38594;THREONINE;ANTISTATIC, HAIR CONDITIONING, HAIR WAVING OR STRAIGHTENING
88555;THREONYL ORNITHINE ;SKIN CONDITIONING
86870;THUJA KORAIENSIS EXTRACT;ANTIOXIDANT, SKIN CONDITIONING
59764;THUJA OCCIDENTALIS BARK EXTRACT;SKIN CONDITIONING
59736;THUJA OCCIDENTALIS LEAF;SKIN CONDITIONING
80245;THUJA OCCIDENTALIS LEAF EXTRACT;ANTIOXIDANT, BLEACHING, HAIR CONDITIONING, PERFUMING, SKIN CONDITIONING
80246;THUJA OCCIDENTALIS LEAF OIL;FRAGRANCE, PERFUMING, TONIC
89411;THUJA OCCIDENTALIS LEAF/STEM EXTRACT;ANTIOXIDANT
59737;THUJA OCCIDENTALIS ROOT EXTRACT;SKIN CONDITIONING
41515;THUJA OCCIDENTALIS STEM OIL;PERFUMING
93050;THUJA ORIENTALIS BRANCH/LEAF POWDER;ABRASIVE, SKIN CONDITIONING
59738;THUJA ORIENTALIS EXTRACT;ANTIMICROBIAL, ASTRINGENT, HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
84153;THUJA ORIENTALIS LEAF EXTRACT;ANTIOXIDANT, BLEACHING, HAIR CONDITIONING, SKIN PROTECTING
84154;THUJA ORIENTALIS SEED EXTRACT;SKIN CONDITIONING
84152;THUJA ORIENTALIS WATER;FLAVOURING, FRAGRANCE, PERFUMING, SKIN CONDITIONING
41078;THUJA PLICATA LEAF EXTRACT;PERFUMING
41079;THUJA PLICATA LEAF OIL;PERFUMING
41080;THUJA PLICATA STEM EXTRACT;PERFUMING
41081;THUJA PLICATA STEM OIL;PERFUMING
90315;THUJA PLICATA WOOD OIL;FRAGRANCE
59739;THUJA PLICATA WOOD WATER;SKIN CONDITIONING
59740;THUJIC ACID;SKIN CONDITIONING
59741;THUJOPSIS DOLABRATA BRANCH EXTRACT;SKIN CONDITIONING
41074;THUJOPSIS DOLABRATA LEAF EXTRACT;PERFUMING
41075;THUJOPSIS DOLABRATA LEAF OIL;PERFUMING
96583;THUJOPSIS DOLABRATA STEM OIL;ANTIMICROBIAL, DEODORANT, FRAGRANCE
83162;THUJOPSIS DOLABRATA WATER;FLAVOURING, HAIR CONDITIONING, SKIN CONDITIONING - EMOLLIENT
41076;THUJOPSIS DOLABRATA WOOD EXTRACT;PERFUMING
82442;THUJOPSIS DOLABRATA WOOD OIL;FRAGRANCE, PERFUMING
96767;THUJOPSIS DOLABRATA WOOD WATER;SKIN CONDITIONING - EMOLLIENT
82939;THUNBERGIA LAURIFOLIA LEAF EXTRACT;SKIN CONDITIONING
89055;THURFYL NICOTINATE;SKIN CONDITIONING
38596;THURFYLNICOTINATE HCL;SKIN CONDITIONING
82434;THYMIDINE;SKIN CONDITIONING
59742;THYMINE;SKIN CONDITIONING
38597;THYMOL;DENATURANT, FRAGRANCE, HAIR DYEING
41082;THYMOL ACETATE;PERFUMING
59743;THYMOL TRIMETHOXYCINNAMATE;ANTIOXIDANT, SKIN PROTECTING
41083;THYMUS CAPITATUS HERB EXTRACT;PERFUMING
41128;THYMUS CAPITATUS HERB OIL;PERFUMING
59744;THYMUS CITRIODORUS FLOWER/LEAF EXTRACT;FRAGRANCE
38598;THYMUS EXTRACT;SKIN CONDITIONING
80250;THYMUS HYDROLYSATE;HUMECTANT, SKIN CONDITIONING
91850;THYMUS LINEARIS LEAF EXTRACT;SKIN CONDITIONING
92180;THYMUS LINEARIS LEAF/(ANGELICA GLAUCA/BERGENIA CILIATA) ROOT/PRINSEPIA UTILIS SEED EXTRACT;SKIN CONDITIONING
82229;THYMUS MASTICHINA FLOWER OIL;SKIN CONDITIONING
41129;THYMUS MASTICHINA HERB EXTRACT;PERFUMING
41130;THYMUS MASTICHINA HERB OIL;PERFUMING
91683;THYMUS PRAECOX EXTRACT;ANTIMICROBIAL
83087;THYMUS QUINQUECOSTATUS EXTRACT;SKIN CONDITIONING
96974;THYMUS QUINQUECOSTATUS LEAF EXTRACT;SKIN CONDITIONING
97686;THYMUS QUINQUECOSTATUS OIL;ANTIOXIDANT, SKIN CONDITIONING
97684;THYMUS QUINQUECOSTATUS WATER;ANTIOXIDANT, SKIN CONDITIONING
92914;THYMUS SATUREJOIDES OIL;SKIN CONDITIONING
41131;THYMUS SERPILLUM OIL;PERFUMING
92529;THYMUS SERPYLLUM EXTRACT;SKIN CONDITIONING
92871;THYMUS SERPYLLUM LEAF EXTRACT;SKIN CONDITIONING
82795;THYMUS VULGARIS EXTRACT;PERFUMING, SKIN CONDITIONING
59746;THYMUS VULGARIS FLOWER/LEAF EXTRACT;FRAGRANCE, SKIN CONDITIONING, TONIC
82230;THYMUS VULGARIS FLOWER/LEAF OIL;FRAGRANCE, SKIN CONDITIONING, TONIC
82549;THYMUS VULGARIS FLOWER/LEAF/STEM EXTRACT;SKIN CONDITIONING
84883;THYMUS VULGARIS FLOWER/LEAF/STEM WATER;FRAGRANCE, PERFUMING
59747;THYMUS VULGARIS LEAF;FRAGRANCE
59748;THYMUS VULGARIS LEAF EXTRACT;SKIN PROTECTING
88751;THYMUS VULGARIS LEAF OIL;ANTIMICROBIAL, ANTIOXIDANT, PRESERVATIVE
59749;THYMUS VULGARIS LEAF WATER;SKIN CONDITIONING
88679;THYMUS VULGARIS LEAF/STEM POWDER ;SKIN CONDITIONING
96680;THYMUS VULGARIS LEAF/STEM WATER;SKIN CONDITIONING
84882;THYMUS VULGARIS OIL;FRAGRANCE, PERFUMING
98260;THYMUS VULGARIS WATER;ANTIOXIDANT
82231;THYMUS ZYGIS FLOWER OIL;FRAGRANCE
41134;THYMUS ZYGIS HERB EXTRACT;PERFUMING
88799;THYMUS ZYGIS OIL ;SKIN CONDITIONING
92191;TIARELLA POLYPHYLLA EXTRACT;SKIN CONDITIONING, SKIN PROTECTING
86511;TIBOUCHINA LEPIDOTA BARK/FLOWER/LEAF EXTRACT;SKIN CONDITIONING
41136;TIGLIC ACID;PERFUMING
59751;TILIA AMERICANA FLOWER EXTRACT;FRAGRANCE, SKIN CONDITIONING, SOOTHING
84045;TILIA AMERICANA FLOWER OIL;FLAVOURING, FRAGRANCE, PERFUMING
80253;TILIA CORDATA EXTRACT;REFRESHING, SKIN CONDITIONING, SKIN PROTECTING, SMOOTHING, SOOTHING
59752;TILIA CORDATA FLOWER;SKIN CONDITIONING
59753;TILIA CORDATA FLOWER EXTRACT;SKIN CONDITIONING
59754;TILIA CORDATA FLOWER WATER;FRAGRANCE, SKIN CONDITIONING, TONIC
96843;TILIA CORDATA LEAF EXTRACT;HUMECTANT
80254;TILIA CORDATA OIL;FRAGRANCE, SKIN CONDITIONING
38607;TILIA CORDATA WOOD EXTRACT;REFRESHING, SOOTHING
59755;TILIA EUROPAEA FLOWER EXTRACT;SKIN CONDITIONING
91685;TILIA EUROPAEA FLOWER/LEAF EXTRACT;SKIN CONDITIONING
84700;TILIA EUROPAEA FLOWER/VIOLA ODORATA LEAF EXTRACT;SKIN CONDITIONING
98289;TILIA MANDSHURICA LEAF EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
59757;TILIA PLATYPHYLLOS BARK EXTRACT;SKIN CONDITIONING
80256;TILIA PLATYPHYLLOS EXTRACT;SKIN CONDITIONING, SOOTHING
59758;TILIA PLATYPHYLLOS FLOWER;SKIN CONDITIONING
59759;TILIA PLATYPHYLLOS FLOWER EXTRACT;SKIN CONDITIONING
86314;TILIA PLATYPHYLLOS FLOWER WATER;SKIN CONDITIONING
59756;TILIA PLATYPHYLLOS LEAF;SKIN CONDITIONING
59760;TILIA TOMENTOSA BUD EXTRACT;HAIR CONDITIONING, PLASTICISER, SKIN CONDITIONING
38609;TILIA TOMENTOSA EXTRACT;SKIN CONDITIONING
84268;TILIA VULGARIS FLOWER EXTRACT;SOOTHING
83388;TILIA VULGARIS FLOWER WATER;FRAGRANCE
90002;TILIACORA TRIANDRA LEAF/VINE EXTRACT;ANTIOXIDANT
85542;TILIROSIDE;SKIN CONDITIONING
93095;TILLANDSIA USNEOIDES CALLUS EXTRACT;ANTIMICROBIAL, ANTIOXIDANT, HAIR CONDITIONING, SKIN PROTECTING
38611;TILLANDSIA USNEOIDES EXTRACT;SKIN CONDITIONING
59761;TIMONACIC;SKIN CONDITIONING
94083;TIMOSAPONIN A3;SKIN CONDITIONING, SKIN PROTECTING
86716;TIN;SURFACTANT - CLEANSING
80260;TIN OXIDE;ABRASIVE, BULKING, OPACIFYING, VISCOSITY CONTROLLING
87024;TINOSPORA CORDIFOLIA EXTRACT;SKIN CONDITIONING
87025;TINOSPORA CORDIFOLIA ROOT EXTRACT;SKIN CONDITIONING
82494;TINOSPORA CORDIFOLIA ROOT/STEM EXTRACT;SKIN CONDITIONING
82745;TINOSPORA CORDIFOLIA STEM EXTRACT;SKIN CONDITIONING
82746;TINOSPORA CORDIFOLIA STEM POWDER;SKIN CONDITIONING
59762;TINOSPORA CRISPA STEM EXTRACT;SKIN CONDITIONING
59763;TINOSPORA TUBERCULATA POWDER;SKIN CONDITIONING
38613;TIOXOLONE;ASTRINGENT
59765;TIPA-ACRYLATES/ETHYLHEXYL ACRYLATE COPOLYMER;FILM FORMING
38614;TIPA-LAURETH SULFATE;CLEANSING, FOAMING, SURFACTANT - CLEANSING
95593;TIPA-LAUROYL SARCOSINATE;CLEANSING, SURFACTANT - CLEANSING
80263;TIPA-LAURYL SULFATE;CLEANSING, FOAMING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
59766;TIPA-MYRISTATE;CLEANSING, SURFACTANT - CLEANSING
80264;TIPA-STEARATE;CLEANSING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
97471;TITANIUM BIS(HYDROGEN PHOSPHATE);SKIN CONDITIONING, SLIP MODIFIER, VISCOSITY CONTROLLING
97673;TITANIUM BIS-LACTATE DIHYDROXIDE;ADHESIVE, BINDING, HAIR CONDITIONING
83770;TITANIUM CITRATE;HUMECTANT
38617;TITANIUM DIOXIDE;COLORANT, OPACIFYING, UV ABSORBER, UV FILTER
93346;TITANIUM ETHOXIDE;BINDING
80266;TITANIUM HYDROXIDE;BULKING, OPACIFYING
59767;TITANIUM ISOSTEARATES;FILM FORMING, OPACIFYING
59768;TITANIUM NITRIDE;SKIN CONDITIONING
59769;TITANIUM OXYNITRIDE;ABRASIVE, ANTISTATIC
59770;TITANIUM SALICYLATE;ANTIMICROBIAL
97613;TITANIUM TETRABUTOXIDE;FILM FORMING
98352;TITANIUM TETRAGLYCEROXIDE;CHELATING, HUMECTANT, ORAL CARE, SKIN CONDITIONING
59771;TITANIUM ZEOLITE;ABSORBENT, SKIN CONDITIONING, UV ABSORBER
95641;TITANIUM/TITANIUM DIOXIDE;COLORANT, OPACIFYING
83006;TITANUM TETRA T-BUTOXIDE;NOT REPORTED
84712;TITHONIA DIVERSIFOLIA FLOWER EXTRACT;SKIN CONDITIONING
84713;TITHONIA DIVERSIFOLIA FLOWER/LEAF/STEM EXTRACT ;SKIN CONDITIONING
97960;TMP DIMETHICONE ;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
95106;TMP LAURYL DIMETHICONE;EMULSION STABILISING
59772;TOCOCYSTEAMIDE;ANTIOXIDANT
80268;TOCOPHERETH-10;ANTIOXIDANT, SKIN CONDITIONING, SURFACTANT - CLEANSING
80269;TOCOPHERETH-12;ANTIOXIDANT, SKIN CONDITIONING, SURFACTANT - CLEANSING
80270;TOCOPHERETH-18;ANTIOXIDANT, SKIN CONDITIONING, SURFACTANT - CLEANSING
80271;TOCOPHERETH-5;ANTIOXIDANT, SKIN CONDITIONING, SURFACTANT - CLEANSING
80272;TOCOPHERETH-50;ANTIOXIDANT, SKIN CONDITIONING, SURFACTANT - CLEANSING
80273;TOCOPHEROL;ANTIOXIDANT, FRAGRANCE, SKIN CONDITIONING
59773;TOCOPHEROL/WHEAT POLYPEPTIDES;SKIN CONDITIONING
38626;TOCOPHERSOLAN;ANTIOXIDANT
38627;TOCOPHERYL ACETATE;ANTIOXIDANT, SKIN CONDITIONING
85704;TOCOPHERYL DIMETHYLGLYCINATE;ANTIOXIDANT, SKIN CONDITIONING
59774;TOCOPHERYL DIMETHYLGLYCINATE HCI;ANTIOXIDANT, SKIN CONDITIONING
85194;TOCOPHERYL DIMETHYLGLYCINATE HCL;ANTIOXIDANT, SKIN CONDITIONING
59775;TOCOPHERYL ETHYL SUCCINATE ETHYLDIMONIUM ETHOSULFATE;HAIR CONDITIONING, SKIN CONDITIONING
90992;TOCOPHERYL ETHYLASCORBYL PEG-4 BIS-SUCCINATE;ANTI-SEBUM, ANTIOXIDANT
86718;TOCOPHERYL FERULATE;ANTIOXIDANT
59776;TOCOPHERYL GLUCOSIDE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
98167;TOCOPHERYL GLYCERYL RETINOATE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT, SKIN PROTECTING
38628;TOCOPHERYL LINOLEATE;ANTIOXIDANT, SKIN CONDITIONING, SKIN PROTECTING
38629;TOCOPHERYL LINOLEATE/OLEATE;ANTIOXIDANT, SKIN CONDITIONING
80278;TOCOPHERYL NICOTINATE;ANTIOXIDANT, SKIN CONDITIONING, SKIN PROTECTING
59777;TOCOPHERYL PHOSPHATE;CLEANSING, HAIR CONDITIONING, SURFACTANT - CLEANSING, SURFACTANT - EMULSIFYING
59778;TOCOPHERYL RETINOATE;ANTIOXIDANT, HUMECTANT, SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
80279;TOCOPHERYL SUCCINATE;ANTIOXIDANT
89487;TOCOPHERYL SUCCINATE METHYLGLUCAMIDE;ANTIOXIDANT, EMULSION STABILISING, SKIN CONDITIONING
86155;TOCOPHERYL TRANEXAMATE HCL;ORAL CARE
85391;TOCOPHERYLOXYPROPYL TRISILOXANE;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
88817;TOCOPHERYLPHOSPHOCHOLINE ;ANTIOXIDANT
38632;TOCOQUINONE;ANTIOXIDANT, SKIN CONDITIONING
59779;TOCOTRIENOLS;ORAL CARE, SKIN CONDITIONING, UV ABSORBER
87133;TOFIELDIA JAPONICA LEAF EXTRACT;SKIN CONDITIONING
59780;TOLNAFTATE;ANTIMICROBIAL
41137;TOLUALDEHYDE ISOMERS;PERFUMING
80281;TOLUENE;ANTIOXIDANT, SOLVENT
95283;TOLUENE DIISOCYANATE;NOT REPORTED
38634;TOLUENE SULFONIC ACID;SURFACTANT - CLEANSING, SURFACTANT - HYDROTROPE
38635;TOLUENE-2,5-DIAMINE;HAIR DYEING
38636;TOLUENE-2,5-DIAMINE SULFATE;HAIR DYEING
59781;TOLUENE-2,6-DIAMINE;HAIR DYEING
38637;TOLUENE-3,4-DIAMINE;HAIR DYEING
96933;TOONA SINENSIS CALLUS EXTRACT;ANTIOXIDANT, SKIN PROTECTING
97019;TOONA SINENSIS LEAF EXTRACT;ANTIOXIDANT, BLEACHING
59782;TOPAZ;ABRASIVE
90620;TOPIRAMATE;SKIN CONDITIONING
95149;TORENIA CONCOLOR EXTRACT;ANTIOXIDANT, SKIN PROTECTING
82948;TORILIS JAPONICA EXTRACT;ANTIMICROBIAL, ANTIOXIDANT, ASTRINGENT, SKIN CONDITIONING - EMOLLIENT
82949;TORILIS JAPONICA SEED EXTRACT;ANTIMICROBIAL, ASTRINGENT, SKIN CONDITIONING
38638;TORREYA CALIFORNICA EXTRACT;SKIN CONDITIONING - EMOLLIENT
80287;TORREYA CALIFORNICA OIL;FRAGRANCE, SKIN CONDITIONING, TONIC
95178;TORREYA GRANDIS EXTRACT;SKIN CONDITIONING
95177;TORREYA GRANDIS FRUIT OIL;SKIN CONDITIONING
95322;TORREYA GRANDIS SEED OIL;SKIN CONDITIONING
90084;TORREYA NUCIFERA CALLUS EXTRACT;ANTIOXIDANT
82971;TORREYA NUCIFERA EXTRACT;SKIN CONDITIONING
97000;TORREYA NUCIFERA LEAF EXTRACT;SKIN CONDITIONING - EMOLLIENT
90659;TORREYA NUCIFERA LEAF OIL;ANTIMICROBIAL
59783;TORREYA NUCIFERA SEED OIL;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
90384;TORREYA NUCIFERA SEED POWDER;ABSORBENT, ANTIOXIDANT, SKIN CONDITIONING
94049;TORULASPORA DELBRUECKII EXTRACT;SKIN PROTECTING
86569;TORULASPORA DELBRUECKII FERMENT;SKIN CONDITIONING
97310;TOSYL VALINE;HAIR CONDITIONING, SKIN CONDITIONING
59784;TOSYLAMIDE;PLASTICISER
80288;TOSYLAMIDE/EPOXY RESIN;FILM FORMING, PLASTICISER
80289;TOSYLAMIDE/FORMALDEHYDE RESIN;FILM FORMING, PLASTICISER
59785;TOTAROL;ANTIOXIDANT, DEODORANT, ORAL CARE
59787;TOURMALINE;VISCOSITY CONTROLLING
85901;TOURMALINE EXTRACT;SKIN CONDITIONING
89398;TOURMALINE POWDER;BULKING, COLORANT
80290;TRACHEA HYDROLYSATE;SKIN CONDITIONING
86839;TRACHELOSPERMUM ASIATICUM FLOWER/LEAF/STEM EXTRACT;ANTIOXIDANT, HUMECTANT, SKIN PROTECTING
95515;TRACHELOSPERMUM JASMINOIDES EXTRACT;SKIN CONDITIONING
59788;TRACHYSPERMUM AMMI FLOWER EXTRACT;ORAL CARE
92073;TRAMETES HIRSUTA EXTRACT;SKIN CONDITIONING, SKIN CONDITIONING - EMOLLIENT
59789;TRAMETES VERSICOLOR EXTRACT;HAIR CONDITIONING
80291;TRANEXAMIC ACID;ASTRINGENT, SKIN CONDITIONING
95249;TRANEXAMOYL DIPEPTIDE-22;BLEACHING
95248;TRANEXAMOYL DIPEPTIDE-23;BLEACHING
98662;TRANEXAMOYL SH-PENTAPEPTIDE-12 SP;SKIN CONDITIONING - MISCELLANEOUS
96964;TRANEXAMOYL TETRAPEPTIDE-51;SKIN CONDITIONING
39479;TRANS, TRANS-2,4-DECADIENAL;PERFUMING
40896;TRANS, TRANS-NONA-2,4-DIENAL;PERFUMING
41234;TRANS, TRANS-TRIMETHYLPENTADECATRIENONE;PERFUMING
41004;TRANS,TRANS-ALLO-OCIMENE;PERFUMING
39252;TRANS-2,4-DIMETHYL-2-(5,6,7,8-TETRAHYDRO-5,5,8,8-TETRAMETHYL-2-NAPHTHALENYL)-1,3-DIOXOLANE;PERFUMING
